longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,price_income_ratio
-117.98,33.82,34,1290,220.0,867,241,5.5486,218100,<1H OCEAN,3.930721263021302
-117.98,33.83,32,1133,166.0,523,187,6.213,230800,<1H OCEAN,3.714791566071141
-117.97,33.83,22,3310,688.0,1807,674,4.0185,200900,<1H OCEAN,4.999377877317406
-117.97,33.82,26,2335,504.0,1121,502,2.9891,205200,<1H OCEAN,6.864942624870363
-117.97,33.82,26,4013,985.0,2442,922,3.7655,197700,<1H OCEAN,5.250298765104236
-117.96,33.83,30,2838,649.0,1758,593,3.3831,197400,<1H OCEAN,5.834885164494103
-117.96,33.83,18,2067,770.0,870,541,3.1315,137500,<1H OCEAN,4.390866996646975
-117.96,33.83,29,1194,176.0,474,170,6.1001,298900,<1H OCEAN,4.899919673447976
-117.95,33.84,18,3418,815.0,1961,773,3.65,171400,<1H OCEAN,4.695890410958904
-117.94,33.83,20,812,192.0,494,172,3.25,350000,<1H OCEAN,10.76923076923077
-117.95,33.83,31,2421,389.0,1348,413,4.9394,217800,<1H OCEAN,4.409442442401911
-117.94,33.82,34,1347,212.0,676,201,3.8828,215400,<1H OCEAN,5.547543010198826
-117.94,33.82,27,1366,326.0,878,325,3.4,196900,<1H OCEAN,5.791176470588235
-117.95,33.82,29,2929,640.0,1618,584,3.6875,213200,<1H OCEAN,5.781694915254238
-117.95,33.83,35,1107,207.0,641,210,5.0599,216700,<1H OCEAN,4.282693333860353
-117.96,33.83,34,982,148.0,498,156,6.3214,220800,<1H OCEAN,3.4928971430379345
-117.95,33.83,36,1380,237.0,690,234,3.8214,210900,<1H OCEAN,5.518919767624431
-117.93,33.83,32,1792,411.0,1131,381,2.4942,186300,<1H OCEAN,7.469328842915563
-117.92,33.82,36,2360,405.0,1479,386,4.3583,187200,<1H OCEAN,4.295252736158594
-117.94,33.82,29,1422,409.0,1057,390,2.3347,208100,<1H OCEAN,8.913350751702573
-117.94,33.82,24,4735,955.0,2600,868,5.0764,228600,<1H OCEAN,4.503191237885116
-117.93,33.82,28,2444,555.0,1848,567,3.0179,198800,<1H OCEAN,6.587362072964645
-117.92,33.84,38,1316,263.0,671,278,3.2969,220000,<1H OCEAN,6.672935181534169
-117.92,33.83,6,3136,990.0,1894,859,2.5564,171300,<1H OCEAN,6.700829291190737
-117.93,33.83,30,1561,381.0,1104,391,3.375,201900,<1H OCEAN,5.982222222222222
-117.93,33.84,34,2160,298.0,852,305,6.0531,287100,<1H OCEAN,4.743024235515686
-117.93,33.84,26,2811,612.0,1374,566,3.475,282500,<1H OCEAN,8.129496402877697
-117.91,33.84,26,1156,393.0,1880,400,2.2716,350000,<1H OCEAN,15.4076421905265
-117.9,33.83,23,2459,689.0,2720,598,2.8072,164700,<1H OCEAN,5.867056141350812
-117.91,33.83,9,1160,368.0,735,325,1.119,175000,<1H OCEAN,15.638963360142984
-117.92,33.83,17,382,86.0,272,81,1.425,212500,<1H OCEAN,14.912280701754385
-117.91,33.84,16,919,253.0,912,249,1.5903,165400,<1H OCEAN,10.400553354712947
-117.91,33.84,25,1021,252.0,975,258,3.125,168100,<1H OCEAN,5.3792
-117.91,33.83,47,504,113.0,375,109,3.6607,160600,<1H OCEAN,4.387139071762231
-117.91,33.83,37,1039,260.0,719,243,3.0288,161400,<1H OCEAN,5.328843106180666
-117.92,33.83,36,1072,193.0,639,196,5.0275,179300,<1H OCEAN,3.566384883142715
-117.92,33.83,52,1514,301.0,855,293,3.6042,166400,<1H OCEAN,4.61683591365629
-117.91,33.83,32,1855,527.0,2568,504,2.5509,170800,<1H OCEAN,6.695676035908895
-117.9,33.82,32,1187,302.0,1003,275,2.4931,166900,<1H OCEAN,6.694476755846136
-117.92,33.82,10,1548,506.0,1535,424,4.5057,152400,<1H OCEAN,3.3823823157334045
-117.91,33.82,32,2696,640.0,2330,626,2.9479,184600,<1H OCEAN,6.262084873978085
-117.91,33.82,29,1444,326.0,1038,271,2.3843,182900,<1H OCEAN,7.671014553537726
-117.91,33.81,18,1181,353.0,781,340,2.5625,153100,<1H OCEAN,5.974634146341463
-117.91,33.82,32,1408,307.0,1331,284,3.7014,179600,<1H OCEAN,4.85221807964554
-117.93,33.81,18,3291,587.0,1640,563,4.8981,166300,<1H OCEAN,3.39519405483759
-117.92,33.81,34,988,173.0,759,184,5.6047,205100,<1H OCEAN,3.6594286937748675
-117.93,33.8,34,3903,717.0,2054,716,4.2731,218000,<1H OCEAN,5.101682619175774
-117.92,33.8,17,1317,256.0,679,272,4.6696,159500,<1H OCEAN,3.4157101250642454
-117.9,33.8,21,1342,326.0,748,335,2.9231,45000,<1H OCEAN,1.5394615305668642
-117.9,33.8,22,2964,829.0,2639,771,2.4833,157500,<1H OCEAN,6.34236701163774
-117.9,33.8,23,1368,397.0,1940,358,3.0789,350000,<1H OCEAN,11.367696255156062
-117.9,33.8,27,2176,442.0,1440,418,4.375,212500,<1H OCEAN,4.857142857142857
-117.94,33.81,33,1891,334.0,932,343,4.2759,238000,<1H OCEAN,5.566079655744989
-117.94,33.81,25,1731,482.0,1127,455,3.256,214300,<1H OCEAN,6.581695331695332
-117.94,33.81,34,1290,203.0,664,204,5.8461,227400,<1H OCEAN,3.889772668958793
-117.94,33.81,26,1589,259.0,735,315,4.5714,243200,<1H OCEAN,5.320033250207814
-117.94,33.8,28,2914,489.0,1500,499,4.9429,254800,<1H OCEAN,5.154868599405208
-117.94,33.81,24,4602,1131.0,3003,1014,3.6771,172200,<1H OCEAN,4.683038263849229
-117.93,33.8,29,1672,267.0,891,281,4.8611,231900,<1H OCEAN,4.7705251897718615
-117.95,33.82,35,1068,190.0,514,174,4.0735,208700,<1H OCEAN,5.123358291395606
-117.95,33.82,35,1117,181.0,496,168,4.3269,224700,<1H OCEAN,5.193094363169937
-117.96,33.82,32,2856,622.0,1499,601,3.63,183400,<1H OCEAN,5.0523415977961434
-117.96,33.82,32,2726,556.0,1513,531,3.7917,197400,<1H OCEAN,5.206108078170741
-117.96,33.8,30,729,131.0,488,139,4.7667,195200,<1H OCEAN,4.0950762582079845
-117.96,33.81,35,1153,192.0,884,208,5.2384,177400,<1H OCEAN,3.3865302382406837
-117.96,33.81,34,1416,277.0,980,284,4.7772,182500,<1H OCEAN,3.8202294230930254
-117.96,33.81,35,1996,326.0,1409,330,4.7738,180000,<1H OCEAN,3.770581088441075
-117.96,33.82,29,2176,468.0,1632,428,3.707,180400,<1H OCEAN,4.8664688427299705
-117.96,33.82,19,1199,251.0,730,276,3.6422,209400,<1H OCEAN,5.74927241776948
-117.95,33.81,33,1724,291.0,943,285,5.118,195200,<1H OCEAN,3.8139898397811645
-117.96,33.81,34,1941,356.0,1021,339,4.4663,183900,<1H OCEAN,4.117502183015023
-117.95,33.81,24,2749,498.0,1367,460,4.025,240700,<1H OCEAN,5.980124223602484
-118.0,33.81,33,2970,547.0,1869,539,4.3636,201800,<1H OCEAN,4.624621871848932
-118.0,33.81,22,2642,640.0,1702,588,3.5268,174700,<1H OCEAN,4.95349892253601
-118.01,33.81,25,1831,345.0,809,339,4.5179,177100,<1H OCEAN,3.919962814581996
-118.0,33.82,24,3002,644.0,1495,634,3.1087,202800,<1H OCEAN,6.523627239682183
-118.0,33.81,13,2782,605.0,1749,628,4.1276,153800,<1H OCEAN,3.726136253512937
-118.0,33.81,17,2142,436.0,946,412,3.7059,146300,<1H OCEAN,3.947758978925497
-117.99,33.8,18,383,94.0,487,98,3.975,162500,<1H OCEAN,4.088050314465409
-118.0,33.81,17,1530,404.0,883,344,2.8835,196500,<1H OCEAN,6.814634992196983
-117.99,33.82,21,2281,557.0,1510,460,2.8625,189600,<1H OCEAN,6.623580786026201
-117.99,33.81,23,3284,795.0,3257,758,2.4526,182900,<1H OCEAN,7.457392155263801
-117.99,33.81,42,161,40.0,157,50,2.2,153100,<1H OCEAN,6.959090909090909
-117.99,33.81,46,38,8.0,66,14,4.1667,162500,<1H OCEAN,3.8999688002495985
-117.98,33.81,28,3528,816.0,2304,764,2.582,181800,<1H OCEAN,7.0410534469403565
-117.98,33.81,18,3751,878.0,2281,815,3.7201,183100,<1H OCEAN,4.921910701325233
-117.98,33.81,35,897,156.0,479,161,5.152,215600,<1H OCEAN,4.184782608695652
-117.97,33.81,26,4022,1081.0,2457,1001,2.8042,206300,<1H OCEAN,7.3568219099921555
-117.97,33.81,30,2406,462.0,1753,456,4.485,180600,<1H OCEAN,4.026755852842809
-117.99,33.8,25,3179,639.0,2526,623,3.3281,180800,<1H OCEAN,5.432529070640906
-117.99,33.79,33,2064,324.0,1384,315,4.5263,169000,<1H OCEAN,3.733733954885889
-117.99,33.79,29,2470,560.0,1589,513,3.1801,190500,<1H OCEAN,5.99037766107984
-117.99,33.79,35,2301,467.0,2272,454,3.9566,167800,<1H OCEAN,4.2410150128898545
-117.98,33.8,35,2114,341.0,1077,343,5.4876,227500,<1H OCEAN,4.1457103287411625
-117.98,33.79,35,2356,478.0,1659,480,4.1115,179700,<1H OCEAN,4.37066763954761
-117.98,33.8,32,2161,432.0,1503,402,4.3036,191400,<1H OCEAN,4.44743935309973
-117.97,33.8,35,2985,474.0,1614,453,5.4631,225600,<1H OCEAN,4.129523530596182
-117.97,33.79,33,3268,641.0,1704,591,3.6849,211400,<1H OCEAN,5.7369263752069255
-118.0,33.79,18,3679,694.0,1820,652,3.6531,143500,<1H OCEAN,3.9281705948372614
-117.99,33.78,15,4273,993.0,2300,946,3.5313,213000,<1H OCEAN,6.031773001444227
-117.99,33.79,21,2695,707.0,1888,683,3.2857,213300,<1H OCEAN,6.491767355510241
-117.98,33.78,31,2825,546.0,1908,563,3.9798,187500,<1H OCEAN,4.711292024724861
-117.97,33.79,34,2456,410.0,1289,442,4.1818,224200,<1H OCEAN,5.3613276579463385
-117.99,33.78,19,7399,1698.0,3554,1593,3.1049,173900,<1H OCEAN,5.600824503204612
-117.97,33.78,35,3148,597.0,2110,587,3.9479,203800,<1H OCEAN,5.162238151928873
-117.98,33.78,22,4255,971.0,2901,920,3.2636,180200,<1H OCEAN,5.521509988969236
-117.96,33.8,33,1984,420.0,1119,387,3.4821,231300,<1H OCEAN,6.642543292840528
-117.96,33.79,36,2398,403.0,1261,402,5.2816,221800,<1H OCEAN,4.199485004544077
-117.96,33.8,35,1493,267.0,811,272,5.244,218000,<1H OCEAN,4.157131960335621
-117.96,33.8,33,2362,394.0,1185,387,4.425,188400,<1H OCEAN,4.257627118644068
-117.95,33.79,34,2584,408.0,1233,405,5.6935,218300,<1H OCEAN,3.8341968911917097
-117.95,33.78,26,4115,883.0,2184,825,3.9536,191000,<1H OCEAN,4.831040064751113
-117.96,33.79,29,1813,501.0,1170,482,2.0677,214500,<1H OCEAN,10.373845335396817
-117.96,33.78,35,1330,201.0,658,217,6.37,229200,<1H OCEAN,3.598116169544741
-117.94,33.8,23,2757,734.0,1811,707,2.8,214300,<1H OCEAN,7.6535714285714285
-117.95,33.79,34,2912,520.0,1625,501,4.4667,190600,<1H OCEAN,4.267132334833322
-117.95,33.8,34,1654,285.0,905,292,4.6389,214600,<1H OCEAN,4.626096703959991
-117.95,33.8,32,1219,192.0,634,197,5.237,215700,<1H OCEAN,4.118770288333015
-117.94,33.79,24,4179,784.0,1902,733,4.7986,236500,<1H OCEAN,4.928520818572083
-117.93,33.78,36,2169,359.0,1018,370,4.3906,231300,<1H OCEAN,5.268072700769826
-117.94,33.78,34,2627,468.0,1409,450,4.7731,199200,<1H OCEAN,4.173388363956339
-117.93,33.79,36,2363,403.0,1240,391,4.0909,190800,<1H OCEAN,4.664010364467476
-117.93,33.79,34,3592,616.0,2138,605,5.2129,193400,<1H OCEAN,3.7100270482840645
-117.92,33.79,35,1785,288.0,1033,297,4.5739,190500,<1H OCEAN,4.164935831566059
-117.92,33.79,29,3692,969.0,2683,881,3.1726,198700,<1H OCEAN,6.263001954233121
-117.92,33.79,26,2737,614.0,1877,606,2.8622,184300,<1H OCEAN,6.439102788065124
-117.91,33.79,22,4417,1054.0,2759,983,4.25,170300,<1H OCEAN,4.007058823529412
-117.91,33.78,33,2729,549.0,2223,535,4.0362,177900,<1H OCEAN,4.4076111193697045
-117.93,33.78,28,4380,820.0,2187,835,3.9018,182300,<1H OCEAN,4.672202573171357
-117.92,33.77,28,3614,960.0,3282,889,3.522,190300,<1H OCEAN,5.4031800113571835
-117.91,33.78,26,4297,1037.0,3596,967,3.045,184000,<1H OCEAN,6.042692939244663
-117.92,33.78,35,1654,323.0,1065,354,3.4837,186500,<1H OCEAN,5.353503458966042
-117.95,33.78,9,3553,1035.0,2017,986,2.9726,133800,<1H OCEAN,4.501110139272018
-117.94,33.77,32,714,142.0,654,154,4.5052,170800,<1H OCEAN,3.7911746426351773
-117.94,33.77,33,2964,747.0,2235,718,3.2591,175900,<1H OCEAN,5.397195544782302
-117.94,33.78,11,2880,745.0,1806,722,3.8056,171100,<1H OCEAN,4.496005886062645
-117.94,33.78,40,299,68.0,163,70,3.0125,166100,<1H OCEAN,5.513692946058091
-117.93,33.77,36,3157,582.0,1842,561,4.5833,190700,<1H OCEAN,4.160757532782056
-117.96,33.78,26,2136,557.0,1528,537,2.4931,236100,<1H OCEAN,9.470137579720028
-117.95,33.78,32,2296,560.0,1376,532,3.7303,188500,<1H OCEAN,5.053212878320778
-117.96,33.78,33,1520,,658,242,4.875,269300,<1H OCEAN,5.524102564102564
-117.95,33.77,38,1476,308.0,1114,309,4.1917,181800,<1H OCEAN,4.337142448171386
-117.95,33.77,38,989,246.0,691,204,3.2632,180900,<1H OCEAN,5.54363814660456
-117.96,33.77,32,4398,905.0,2777,884,4.1321,222800,<1H OCEAN,5.391931463420537
-117.97,33.77,20,1988,424.0,1277,425,2.9414,162200,<1H OCEAN,5.5143809070510645
-117.97,33.77,25,1295,417.0,856,342,2.7157,350000,<1H OCEAN,12.888021504584453
-117.97,33.77,22,2244,575.0,1543,533,2.6618,179600,<1H OCEAN,6.747313847772184
-117.99,33.77,15,2081,531.0,1617,561,3.4955,160900,<1H OCEAN,4.603061078529538
-117.98,33.77,7,2252,570.0,1576,550,3.6333,169800,<1H OCEAN,4.673437370985055
-117.97,33.76,18,1862,399.0,1301,369,3.1771,194000,<1H OCEAN,6.1061974756853745
-117.98,33.77,22,3236,673.0,2034,662,4.0955,174200,<1H OCEAN,4.253448907337321
-117.98,33.76,29,1518,312.0,1086,317,4.32,196900,<1H OCEAN,4.55787037037037
-117.97,33.76,28,1386,272.0,901,294,4.7464,187500,<1H OCEAN,3.950362379908983
-117.96,33.76,24,1328,290.0,1012,306,4.2813,189500,<1H OCEAN,4.426225679116157
-117.96,33.76,22,2520,556.0,2126,527,3.7734,193900,<1H OCEAN,5.138601791487783
-117.96,33.75,14,2509,611.0,1814,547,2.7986,176100,<1H OCEAN,6.29243193025084
-117.95,33.76,29,1829,366.0,1703,343,4.1295,188000,<1H OCEAN,4.552609274730597
-117.94,33.76,27,2512,506.0,1861,511,4.2386,184200,<1H OCEAN,4.345774548199877
-117.94,33.76,33,1441,337.0,1233,331,3.7232,176200,<1H OCEAN,4.7324881822088525
-117.95,33.76,24,3956,812.0,3196,795,4.3512,191400,<1H OCEAN,4.398786541643684
-117.94,33.75,30,5268,1093.0,4480,1050,4.015,186700,<1H OCEAN,4.650062266500623
-117.96,33.75,25,1323,208.0,852,229,4.6167,237300,<1H OCEAN,5.14003508999935
-117.96,33.75,22,2300,539.0,1625,542,2.78,196300,<1H OCEAN,7.061151079136692
-117.95,33.75,19,1983,283.0,1098,275,6.6355,276100,<1H OCEAN,4.160952452716449
-117.95,33.75,24,2027,358.0,1405,341,5.1416,231400,<1H OCEAN,4.500544577563404
-117.97,33.76,27,1712,325.0,1036,345,4.0508,183900,<1H OCEAN,4.539843981435766
-117.97,33.75,26,3361,722.0,2709,648,3.9107,190700,<1H OCEAN,4.876364845168384
-117.97,33.75,32,1564,270.0,973,290,3.75,190400,<1H OCEAN,5.077333333333334
-117.93,33.76,24,3202,703.0,3308,714,4.1577,174100,<1H OCEAN,4.187411309137263
-117.93,33.75,24,1380,339.0,1472,304,4.2219,162800,<1H OCEAN,3.8560837537601556
-117.93,33.75,15,2448,602.0,1666,575,3.5967,141600,<1H OCEAN,3.9369421970139293
-117.93,33.76,17,3341,803.0,3381,825,3.371,161800,<1H OCEAN,4.7997626816968255
-117.93,33.76,21,2884,662.0,2613,645,4.05,177900,<1H OCEAN,4.392592592592592
-117.92,33.75,8,2325,598.0,1511,565,3.3629,137500,<1H OCEAN,4.088732938832555
-117.92,33.75,19,1920,471.0,1413,432,4.0313,147500,<1H OCEAN,3.658869347356932
-117.89,33.77,29,2577,445.0,1849,470,4.4732,194800,<1H OCEAN,4.35482428686399
-117.9,33.77,35,2002,378.0,1726,387,3.9613,182300,<1H OCEAN,4.602024587887815
-117.91,33.77,26,5556,1398.0,4545,1333,3.0902,190400,<1H OCEAN,6.161413500744288
-117.91,33.76,22,7531,1569.0,5254,1523,3.8506,167400,<1H OCEAN,4.347374435152963
-117.92,33.76,26,784,177.0,662,169,2.8438,174300,<1H OCEAN,6.129123004430691
-117.91,33.76,20,4413,,4818,1063,2.8594,215100,<1H OCEAN,7.522557179827936
-117.92,33.75,23,893,223.0,1149,216,2.6442,156300,<1H OCEAN,5.911050601316088
-117.92,33.75,32,790,199.0,1196,201,3.0625,142800,<1H OCEAN,4.662857142857143
-117.91,33.75,8,2346,679.0,3842,674,3.0635,160000,<1H OCEAN,5.222784396931615
-117.93,33.74,15,1206,282.0,677,270,3.9219,142600,<1H OCEAN,3.635992758611897
-117.93,33.74,30,1654,434.0,1843,467,3.1403,153000,<1H OCEAN,4.872145973314652
-117.93,33.74,5,639,197.0,666,197,3.3017,87500,<1H OCEAN,2.6501499227670595
-117.92,33.74,13,4620,1265.0,3385,1109,3.1773,186500,<1H OCEAN,5.869763635791396
-117.92,33.74,18,1639,491.0,2513,458,2.1838,159700,<1H OCEAN,7.312940745489512
-117.91,33.74,15,715,214.0,1394,244,3.3846,162500,<1H OCEAN,4.8011581870826685
-117.92,33.74,24,5321,1063.0,4011,1047,4.3882,189300,<1H OCEAN,4.31384166628686
-117.93,33.73,27,3662,834.0,3009,743,3.9816,179500,<1H OCEAN,4.508237894313844
-117.94,33.74,24,4248,840.0,3118,798,4.2222,207200,<1H OCEAN,4.907394249443418
-117.94,33.73,24,4197,718.0,2468,714,5.2563,211400,<1H OCEAN,4.021840458116926
-117.95,33.74,16,2768,600.0,1182,563,3.7162,201200,<1H OCEAN,5.414132716215489
-117.95,33.74,25,1393,243.0,976,245,5.4485,225200,<1H OCEAN,4.1332476828484905
-117.95,33.74,21,3576,554.0,1846,538,5.9838,271900,<1H OCEAN,4.543935291954946
-117.98,33.7,17,1989,411.0,1401,453,4.1603,160500,<1H OCEAN,3.8578948633512007
-117.98,33.71,24,2308,464.0,1101,407,4.4766,230000,<1H OCEAN,5.137827815753027
-117.99,33.71,19,1967,487.0,1251,404,3.6696,218800,<1H OCEAN,5.962502725092653
-117.98,33.71,26,1905,373.0,1098,368,4.8611,229600,<1H OCEAN,4.72321079591039
-117.96,33.68,26,1374,234.0,731,244,6.0905,224800,<1H OCEAN,3.6909941712503085
-117.97,33.68,23,1722,316.0,865,309,4.6452,273800,<1H OCEAN,5.894256436751916
-117.96,33.68,25,2004,349.0,1085,343,4.7656,230700,<1H OCEAN,4.8409434278999495
-117.96,33.68,18,2594,539.0,817,485,2.3674,219200,<1H OCEAN,9.259102813212808
-117.96,33.68,24,6517,1279.0,3441,1198,4.25,152100,<1H OCEAN,3.5788235294117645
-117.97,33.68,26,3653,568.0,1930,585,5.7301,260900,<1H OCEAN,4.553149159700529
-117.95,33.69,26,1417,264.0,817,261,4.875,230400,<1H OCEAN,4.726153846153847
-117.95,33.68,26,2249,344.0,1311,373,5.0287,265000,<1H OCEAN,5.269751625668662
-117.95,33.68,27,1732,303.0,1115,308,5.5312,239200,<1H OCEAN,4.324558866068846
-117.95,33.68,19,1028,191.0,340,159,3.6364,252800,<1H OCEAN,6.951930480695193
-117.95,33.67,25,1611,383.0,554,327,3.0417,137300,<1H OCEAN,4.51392313508893
-117.95,33.67,25,1799,233.0,810,265,8.289,372400,<1H OCEAN,4.4927011702256
-117.95,33.66,26,1787,227.0,639,224,6.8226,329800,<1H OCEAN,4.833934277255006
-117.95,33.66,22,2785,441.0,1086,392,7.3719,337400,<1H OCEAN,4.5768390781209725
-117.98,33.65,22,3335,754.0,1500,719,3.7315,197900,<1H OCEAN,5.303497253115369
-117.98,33.65,18,1027,206.0,436,180,4.2159,211300,<1H OCEAN,5.011978462487249
-117.98,33.65,22,3592,527.0,1598,523,6.5501,294900,<1H OCEAN,4.502221340132213
-117.98,33.64,20,1851,495.0,792,363,3.8187,137500,NEAR OCEAN,3.6007018095163277
-117.97,33.74,16,1735,380.0,784,360,4.2566,139200,<1H OCEAN,3.2702156650848093
-117.97,33.74,18,2814,539.0,1439,493,3.599,262000,<1H OCEAN,7.2797999444290085
-117.97,33.73,27,2097,325.0,1217,331,5.7121,222500,<1H OCEAN,3.8952399292729463
-117.97,33.73,26,1694,260.0,885,279,5.0875,224200,<1H OCEAN,4.406879606879607
-117.96,33.74,19,1783,415.0,1025,383,4.1484,230000,<1H OCEAN,5.544306238549803
-117.96,33.73,22,3479,455.0,1454,488,6.6324,347600,<1H OCEAN,5.2409384234967735
-117.97,33.73,19,4154,560.0,2130,589,7.2845,301800,<1H OCEAN,4.143043448417874
-117.97,33.72,24,2991,500.0,1437,453,5.4286,273400,<1H OCEAN,5.036289282687986
-117.95,33.72,21,3107,483.0,1688,503,5.9582,288000,<1H OCEAN,4.833674599711323
-117.96,33.72,23,3929,559.0,1858,538,6.8645,318200,<1H OCEAN,4.635443222375993
-117.93,33.73,19,4021,557.0,1872,545,6.7919,295600,<1H OCEAN,4.35224311312004
-117.93,33.72,17,4461,585.0,2095,580,7.6709,319500,<1H OCEAN,4.1650914495039695
-117.92,33.73,17,1692,293.0,934,280,4.4728,205800,<1H OCEAN,4.601144696834198
-117.92,33.73,14,5147,1182.0,3171,1126,3.9929,225800,<1H OCEAN,5.655037691903128
-117.92,33.72,17,3318,502.0,1520,498,5.5501,274200,<1H OCEAN,4.940451523395976
-117.96,33.71,19,4328,849.0,2243,808,5.5702,342600,<1H OCEAN,6.1505870525295325
-117.95,33.71,16,6058,1715.0,3285,1495,3.4133,290900,<1H OCEAN,8.522544165470366
-117.96,33.71,19,1624,221.0,782,228,4.5962,304500,<1H OCEAN,6.625038074931466
-117.95,33.71,20,2781,407.0,1242,408,6.1092,306500,<1H OCEAN,5.017023505532639
-117.94,33.71,18,3695,602.0,1779,572,5.9449,276500,<1H OCEAN,4.651045433901328
-117.93,33.71,10,2775,717.0,1581,633,4.1366,158800,<1H OCEAN,3.8389015133201188
-117.94,33.7,18,4827,718.0,2471,716,6.1181,284500,<1H OCEAN,4.6501364802798255
-117.95,33.69,24,4269,618.0,1954,597,6.9261,284600,<1H OCEAN,4.109094584253765
-117.95,33.7,17,5781,924.0,2585,915,5.343,231900,<1H OCEAN,4.340258281864121
-117.98,33.69,22,3957,520.0,1774,527,7.0907,350200,<1H OCEAN,4.93886358187485
-117.97,33.69,21,4112,580.0,1886,581,6.799,292000,<1H OCEAN,4.294749227827622
-117.98,33.7,16,5127,631.0,2142,596,7.8195,390500,<1H OCEAN,4.993925442803248
-117.96,33.7,23,4417,740.0,1865,693,5.3428,279300,<1H OCEAN,5.2275960170697005
-117.96,33.7,23,2622,445.0,1103,407,4.725,289600,<1H OCEAN,6.129100529100529
-117.96,33.69,20,3123,441.0,1319,432,6.091,290400,<1H OCEAN,4.767690034477098
-117.96,33.69,17,2500,343.0,1242,368,7.7313,316700,<1H OCEAN,4.096335674466131
-117.98,33.7,24,3451,504.0,1736,493,6.3749,278000,<1H OCEAN,4.360852719258341
-117.98,33.71,24,3430,548.0,1601,512,5.6825,264600,<1H OCEAN,4.656401231852178
-117.97,33.71,26,2553,405.0,1337,411,5.3737,252900,<1H OCEAN,4.706254535980794
-117.97,33.71,25,3273,478.0,1645,497,5.8195,286100,<1H OCEAN,4.916229916659507
-117.99,33.7,25,2017,357.0,1063,369,4.0345,229400,<1H OCEAN,5.6859586070144985
-117.98,33.7,17,1997,340.0,952,341,4.4148,239200,<1H OCEAN,5.418138987043582
-117.99,33.69,17,3386,729.0,1715,666,3.7479,213000,<1H OCEAN,5.683182582246058
-117.98,33.69,16,2437,438.0,986,422,5.7117,247200,<1H OCEAN,4.327958401176532
-117.97,33.67,25,3906,660.0,1809,622,5.6765,265100,<1H OCEAN,4.6701312428433015
-117.97,33.66,22,3914,600.0,1871,607,5.8541,281500,<1H OCEAN,4.808595685075417
-117.96,33.67,16,5143,652.0,2209,637,7.0173,382100,<1H OCEAN,5.445114217719066
-117.96,33.66,19,5925,744.0,2302,729,7.5699,333300,<1H OCEAN,4.402964372052471
-117.96,33.65,23,5379,684.0,1826,555,7.0151,350600,<1H OCEAN,4.997790480534846
-117.97,33.65,26,2379,336.0,988,346,5.3674,339300,<1H OCEAN,6.321496441480046
-117.97,33.63,25,2482,360.0,960,352,6.1572,344000,NEAR OCEAN,5.586955109465342
-117.96,33.65,24,4462,689.0,1943,712,5.7395,289800,<1H OCEAN,5.049220315358482
-117.96,33.65,21,2030,318.0,910,311,7.8453,343300,<1H OCEAN,4.375868354301302
-117.96,33.65,18,3603,879.0,1549,756,4.0229,363100,<1H OCEAN,9.025827139625644
-117.98,33.61,17,2054,291.0,836,288,6.8939,383900,NEAR OCEAN,5.568691161751693
-117.97,33.73,18,3698,574.0,2046,614,6.2984,269800,<1H OCEAN,4.283627587958847
-117.98,33.73,18,3833,,2192,996,3.4679,219700,<1H OCEAN,6.3352461143631595
-117.98,33.72,24,2826,547.0,1738,546,6.0494,240400,<1H OCEAN,3.9739478295368134
-117.98,33.72,28,3109,561.0,1891,562,5.2655,243100,<1H OCEAN,4.616845503750831
-117.98,33.67,7,5664,1174.0,2493,1101,5.8252,264700,<1H OCEAN,4.544049989699925
-117.98,33.66,26,3527,547.0,1615,542,6.1624,279400,<1H OCEAN,4.533947812540569
-117.97,33.67,17,4466,640.0,2166,666,6.979,330700,<1H OCEAN,4.7385012179395325
-117.97,33.66,14,6090,1338.0,1974,1248,2.8061,180300,<1H OCEAN,6.425287765938492
-117.98,33.68,14,3396,477.0,1542,472,7.3982,369100,<1H OCEAN,4.9890513908788625
-117.98,33.68,24,4177,,1704,606,6.2473,281900,<1H OCEAN,4.512349334912682
-117.98,33.68,17,2603,373.0,1265,382,6.8039,332900,<1H OCEAN,4.892782080865386
-117.97,33.68,16,4508,598.0,2221,623,7.3731,390800,<1H OCEAN,5.300348564375907
-117.97,33.68,26,1616,292.0,700,241,5.5105,232100,<1H OCEAN,4.211958987387714
-118.01,33.67,13,2902,536.0,1125,490,5.888,447700,NEAR OCEAN,7.603600543478261
